iter	MAPE	RMSE	R2	MAE
3611	0.009236161455	0.1778882677	0.9686336617	0.1211325424
3612	0.009235783268	0.1778772667	0.9686375411	0.121127712
3613	0.009235630142	0.1778737931	0.968638766	0.1211258048
3614	0.009235562334	0.1778716677	0.9686395155	0.121124977
3615	0.009235204289	0.1778648588	0.9686419164	0.1211200163
3616	0.009235019789	0.1778583159	0.9686442234	0.1211177036
3617	0.009234714284	0.1778508029	0.9686468724	0.1211140344
3618	0.00923426764	0.1778461742	0.9686485043	0.121107432
3619	0.009233892319	0.1778359308	0.9686521157	0.1211026359
3620	0.009233529636	0.1778278766	0.9686549552	0.1210981952
3621	0.009233121495	0.1778180302	0.9686584263	0.121093011
3622	0.009232804847	0.1778115637	0.9686607057	0.1210888762
3623	0.009232409733	0.1778046184	0.9686631539	0.1210838091
3624	0.009232137698	0.1777992889	0.9686650324	0.1210800579
3625	0.009231792959	0.1777917049	0.9686677056	0.1210755902
3626	0.009231531924	0.1777855891	0.9686698611	0.1210723089
3627	0.009231333705	0.1777799325	0.9686718548	0.1210694348
3628	0.009231140023	0.1777740631	0.9686739233	0.1210671572
3629	0.009230826979	0.177768244	0.9686759741	0.1210629632
3630	0.0092305465	0.1777609763	0.9686785352	0.1210595168
3631	0.009230204144	0.1777512231	0.9686819722	0.1210553919
3632	0.009229960839	0.1777467689	0.9686835417	0.1210521081
3633	0.009229466334	0.1777380742	0.9686866054	0.1210453203
3634	0.009229328027	0.1777334418	0.9686882376	0.1210433544
3635	0.009229013543	0.1777217851	0.9686923447	0.1210395159
3636	0.009228715457	0.1777135169	0.9686952577	0.1210358299
3637	0.009228525705	0.1777067397	0.9686976453	0.1210332502
3638	0.009228317605	0.1777016832	0.9686994266	0.121030534
3639	0.009227574076	0.1776903816	0.9687034079	0.1210206328
3640	0.009227138998	0.1776810794	0.9687066846	0.121015226
3641	0.009226938059	0.17767514	0.9687087767	0.1210125752
3642	0.009226612034	0.1776665811	0.9687117913	0.1210085078
3643	0.00922590899	0.1776581289	0.9687147682	0.1209991282
3644	0.009225699825	0.1776550499	0.9687158526	0.120996104
3645	0.009225428785	0.1776482021	0.9687182643	0.1209927487
3646	0.009225042537	0.1776394019	0.9687213634	0.1209880243
3647	0.009224814407	0.1776326871	0.968723728	0.1209851312
3648	0.009224665393	0.1776285172	0.9687251964	0.1209832973
3649	0.009224464407	0.177621503	0.9687276663	0.1209806699
3650	0.009224093383	0.1776118564	0.968731063	0.1209761844
3651	0.009223823823	0.1776059668	0.9687331368	0.1209728239
3652	0.00922355824	0.1775990794	0.9687355617	0.1209691435
3653	0.009223060981	0.1775854185	0.9687403712	0.120963153
3654	0.009222892358	0.177579166	0.9687425724	0.1209610628
3655	0.009222562803	0.1775717996	0.9687451656	0.1209569092
3656	0.009222452555	0.1775695248	0.9687459664	0.1209552172
3657	0.009222286398	0.1775670078	0.9687468524	0.1209529061
3658	0.009222015374	0.1775603489	0.9687491964	0.1209494256
3659	0.009221650781	0.1775533517	0.9687516594	0.1209443081
3660	0.009221453083	0.1775470759	0.9687538684	0.1209417642
3661	0.00922120217	0.1775409048	0.9687560404	0.1209387267
3662	0.009220949264	0.177534416	0.9687583242	0.1209356447
3663	0.009220789283	0.1775284203	0.9687604343	0.1209336571
3664	0.009220110932	0.1775180645	0.9687640788	0.120924827
3665	0.00921995381	0.1775140522	0.9687654908	0.1209229338
3666	0.009219565156	0.1775024647	0.9687695685	0.1209181197
3667	0.009219280681	0.1774949237	0.968772222	0.1209145847
3668	0.00921915263	0.1774901997	0.9687738842	0.1209127794
3669	0.009218952882	0.1774845781	0.9687758622	0.1209102694
3670	0.009218849821	0.1774819563	0.9687767847	0.1209089009
3671	0.009218676377	0.1774769032	0.9687785626	0.1209065831
3672	0.009218318951	0.1774662382	0.9687823148	0.1209020626
3673	0.009217956526	0.1774581008	0.9687851776	0.120897388
3674	0.009217660174	0.1774533656	0.9687868434	0.1208936524
3675	0.009217315863	0.1774448905	0.9687898248	0.1208894905
3676	0.009217101966	0.1774390429	0.9687918818	0.1208868295
3677	0.009216869325	0.1774341769	0.9687935934	0.1208835065
3678	0.009216688705	0.1774307471	0.9687947999	0.1208809428
3679	0.009216421186	0.1774259384	0.9687964913	0.1208773706
3680	0.009216146256	0.177419943	0.9687986	0.1208738936
3681	0.00921584295	0.1774121738	0.9688013326	0.1208700652
3682	0.00921566192	0.1774075361	0.9688029637	0.1208678596
3683	0.009215453434	0.1774027186	0.968804658	0.1208652898
3684	0.00921448187	0.1773901594	0.9688090748	0.1208520234
3685	0.009214267098	0.1773862675	0.9688104434	0.1208490825
3686	0.009213997339	0.1773829134	0.9688116229	0.1208454622
3687	0.009213830972	0.1773806689	0.9688124122	0.1208431673
3688	0.009213634425	0.1773766612	0.9688138214	0.120840758
3689	0.009213381117	0.1773707802	0.9688158894	0.1208373005
3690	0.009213102644	0.1773646954	0.9688180289	0.1208333541
3691	0.009212426451	0.1773568453	0.968820789	0.1208238316
3692	0.009211784998	0.1773494762	0.96882338	0.1208143448
3693	0.009211369308	0.1773408036	0.968826429	0.120809332
3694	0.009211050267	0.177334316	0.9688287098	0.1208053387
3695	0.009210669851	0.1773291817	0.9688305148	0.1207997179
3696	0.00921043692	0.1773257286	0.9688317287	0.1207964366
3697	0.009210124218	0.1773208231	0.9688334531	0.1207919995
3698	0.009209850494	0.1773162969	0.9688350442	0.1207879557
3699	0.009209415097	0.1773049502	0.9688390326	0.1207826173
3700	0.009209145373	0.1773009756	0.9688404297	0.1207789713
3701	0.009208876521	0.1772933375	0.9688431143	0.1207758138
3702	0.009208514357	0.1772872248	0.9688452627	0.1207706765
3703	0.009208156583	0.1772795828	0.9688479485	0.1207659698
3704	0.009207812571	0.1772702294	0.9688512356	0.1207618589
3705	0.009207598089	0.1772656507	0.9688528447	0.1207588372
3706	0.009207397713	0.1772599417	0.9688548509	0.1207563551
3707	0.009207020893	0.1772547003	0.9688566928	0.1207510273
3708	0.009206743074	0.1772453624	0.968859974	0.1207476789
3709	0.009206150835	0.1772395193	0.9688620271	0.1207390243
3710	0.009205917664	0.1772340574	0.9688639462	0.1207361676
3711	0.009205277588	0.1772264675	0.9688666129	0.1207272285
3712	0.009205105808	0.1772232293	0.9688677505	0.1207247665
3713	0.009204784233	0.177213474	0.9688711778	0.1207206439
3714	0.009204557124	0.1772088349	0.9688728076	0.1207175065
3715	0.00920414883	0.1772022314	0.9688751274	0.1207120596
3716	0.009203486765	0.1771948412	0.9688777235	0.1207028408
3717	0.009202885845	0.1771879198	0.9688801547	0.1206946239
3718	0.009202737329	0.1771834409	0.968881728	0.1206925437
3719	0.009202403577	0.1771749579	0.9688847076	0.1206884993
3720	0.009202257971	0.1771714852	0.9688859273	0.1206868056
3721	0.009201970962	0.1771594116	0.9688901678	0.1206830394
3722	0.009201680698	0.1771516528	0.9688928927	0.1206794967
3723	0.009201372832	0.1771426856	0.9688960418	0.1206757302
3724	0.009200854429	0.1771333922	0.9688993053	0.1206688638
3725	0.009200582169	0.1771287674	0.9689009294	0.1206647818
3726	0.009200119431	0.1771215391	0.9689034675	0.1206581492
3727	0.009199657256	0.1771135489	0.9689062731	0.1206524444
3728	0.00919935479	0.1771069694	0.9689085832	0.1206487714
3729	0.00919882497	0.1771018906	0.9689103663	0.1206410816
3730	0.009198478357	0.1770942833	0.9689130372	0.1206368267
3731	0.009198186306	0.1770881066	0.9689152056	0.1206327933
3732	0.009197950126	0.1770837437	0.9689167373	0.1206294477
3733	0.00919744326	0.1770755349	0.968919619	0.1206228914
3734	0.009196992728	0.1770699233	0.9689215888	0.1206165289
3735	0.009196775977	0.1770669138	0.9689226452	0.120613472
3736	0.00919636406	0.1770580812	0.9689257456	0.120608103
3737	0.009195942516	0.1770527475	0.9689276177	0.1206021502
3738	0.009195654545	0.1770455971	0.9689301274	0.1205985362
3739	0.009194811716	0.1770369662	0.9689331567	0.120586446
3740	0.009194032893	0.1770293213	0.9689358397	0.1205750609
3741	0.009193787526	0.1770235387	0.9689378691	0.1205720273
3742	0.009193520448	0.1770185421	0.9689396226	0.1205685693
3743	0.009192603374	0.1770101105	0.9689425814	0.1205551572
3744	0.00919234099	0.177004512	0.9689445459	0.1205518907
3745	0.009191926519	0.1769940753	0.968948208	0.1205462319
3746	0.009191678414	0.1769878195	0.968950403	0.120543089
3747	0.009191408205	0.176982304	0.9689523382	0.1205394809
3748	0.009191118756	0.1769765375	0.9689543614	0.1205360276
3749	0.009190695429	0.1769653501	0.9689582863	0.1205309672
3750	0.009190474495	0.1769617186	0.9689595603	0.1205280556
3751	0.009190194969	0.1769554391	0.9689617632	0.1205242082
3752	0.009189726672	0.1769499567	0.9689636864	0.1205173088
3753	0.009189442128	0.1769435	0.9689659513	0.1205132906
3754	0.009189208203	0.1769381412	0.9689678311	0.120510149
3755	0.009188874986	0.1769309821	0.9689703422	0.1205057693
3756	0.009188637085	0.1769252685	0.9689723462	0.120502573
3757	0.009188062456	0.1769171564	0.9689751914	0.1204946937
3758	0.009187792763	0.1769112606	0.9689772592	0.1204915516
3759	0.009187399688	0.1769070308	0.9689787427	0.1204857687
3760	0.009187019209	0.1768973755	0.9689821287	0.1204812591
3761	0.009186409361	0.1768900981	0.9689846808	0.120472236
3762	0.009186052723	0.1768821213	0.968987478	0.1204678408
3763	0.009185783414	0.1768752963	0.9689898712	0.1204646034
3764	0.009185628453	0.1768707028	0.9689914818	0.1204623915
3765	0.009185337758	0.1768645879	0.9689936259	0.1204588581
3766	0.009185170731	0.1768606589	0.9689950035	0.1204566273
3767	0.009184851606	0.1768514687	0.9689982256	0.1204526888
3768	0.009184365187	0.1768435679	0.9690009955	0.120446333
3769	0.009183987912	0.1768382065	0.9690028751	0.1204409915
3770	0.009183767872	0.1768310822	0.9690053726	0.1204382756
3771	0.0091834109	0.1768241337	0.9690078084	0.1204334802
3772	0.009183158748	0.1768167791	0.9690103865	0.1204303445
3773	0.009183137469	0.1768162481	0.9690105726	0.1204300326
3774	0.009182925268	0.1768096688	0.9690128788	0.1204273498
3775	0.009182585247	0.1768017049	0.9690156702	0.120423296
3776	0.009182282647	0.1767958149	0.9690177346	0.1204192263
3777	0.009182078909	0.1767918957	0.9690191082	0.1204164446
3778	0.009181635792	0.1767843495	0.9690217529	0.1204109785
3779	0.009181323978	0.1767745798	0.9690251768	0.1204069768
3780	0.009180953606	0.1767683597	0.9690273565	0.1204017757
3781	0.009180744389	0.1767631641	0.9690291772	0.1203990134
3782	0.009180222354	0.1767519882	0.9690330933	0.1203920864
3783	0.009179739351	0.1767434218	0.9690360949	0.1203855502
3784	0.009179082652	0.1767362208	0.969038618	0.1203760758
3785	0.009178856344	0.1767298862	0.9690408374	0.1203733977
3786	0.009178602659	0.1767242321	0.9690428183	0.1203701997
3787	0.009178399438	0.1767165145	0.969045522	0.1203674803
3788	0.009178378377	0.1767159907	0.9690457056	0.1203671726
3789	0.009177804912	0.176705553	0.9690493621	0.1203600544
3790	0.009177295305	0.1766974376	0.9690522049	0.1203534633
3791	0.009177050603	0.1766911632	0.9690544027	0.1203502067
3792	0.00917703004	0.1766906504	0.9690545824	0.1203499059
3793	0.009176870711	0.1766869151	0.9690558907	0.1203479389
3794	0.00917651883	0.1766792792	0.9690585653	0.1203433003
3795	0.009176307624	0.1766737118	0.9690605153	0.1203406904
3796	0.009176081788	0.1766690163	0.9690621598	0.1203375577
3797	0.009176061265	0.1766685107	0.9690623369	0.1203372579
3798	0.009175652432	0.1766594942	0.9690654947	0.1203320134
3799	0.00917541509	0.1766545877	0.969067213	0.1203290698
3800	0.009175117429	0.1766461945	0.9690701523	0.1203252959
3801	0.009174765416	0.1766356876	0.9690738316	0.1203210471
3802	0.009174706774	0.1766336568	0.9690745427	0.1203203339
3803	0.009174476318	0.1766276746	0.9690766374	0.1203172699
3804	0.009174295627	0.1766242523	0.9690778358	0.1203148096
3805	0.009174045922	0.176616643	0.9690805001	0.120311787
3806	0.009173850799	0.17661028	0.9690827279	0.1203092949
3807	0.009173460475	0.1766054106	0.9690844328	0.1203036652
3808	0.009173139046	0.1765984009	0.9690868869	0.1202994843
3809	0.009172779167	0.1765936063	0.9690885654	0.1202944117
3810	0.009172760028	0.1765931165	0.9690887369	0.1202941362
3811	0.009172473107	0.1765863834	0.969091094	0.1202906346
3812	0.009172131976	0.1765824653	0.9690924656	0.1202857226
3813	0.009171759544	0.1765740641	0.9690954065	0.1202810396
3814	0.009171677954	0.1765717646	0.9690962114	0.1202800107
3815	0.009171421679	0.1765665085	0.9690980512	0.120276321
3816	0.009171118918	0.1765600546	0.9691003102	0.1202721139
3817	0.009170562859	0.1765517579	0.9691032142	0.1202639238
3818	0.009170160933	0.1765455115	0.9691054004	0.1202584126
3819	0.009169912087	0.1765403042	0.9691072229	0.1202548758
3820	0.009169459013	0.1765281353	0.9691114816	0.1202492345
3821	0.009169071725	0.1765204258	0.9691141796	0.1202440622
3822	0.009168393219	0.1765129386	0.9691167996	0.1202347928
3823	0.009168158844	0.1765042269	0.9691198479	0.1202320023
3824	0.009167916489	0.1764987616	0.9691217602	0.1202289077
3825	0.009167627751	0.1764951671	0.969123018	0.1202248273
3826	0.009167607584	0.176494694	0.9691231835	0.1202245314
3827	0.009167418361	0.1764894396	0.9691250219	0.1202220748
3828	0.009167283312	0.1764861427	0.9691261754	0.120220511
3829	0.009166975501	0.1764788115	0.9691287404	0.1202162964
3830	0.009166059171	0.1764697196	0.9691319212	0.1202034366
3831	0.009165324517	0.1764623127	0.9691345123	0.1201933215
3832	0.009165083655	0.1764564996	0.9691365459	0.1201903709
3833	0.009165064309	0.1764560355	0.9691367082	0.1201900881
3834	0.00916481084	0.1764516542	0.9691382408	0.1201862846
3835	0.009164587293	0.1764478391	0.9691395753	0.1201833944
3836	0.009164530395	0.176445931	0.9691402428	0.1201827018
3837	0.009164302504	0.1764411939	0.9691418998	0.1201796207
3838	0.009164282817	0.1764407441	0.9691420571	0.1201793316
3839	0.009163851401	0.1764322688	0.9691450215	0.1201736949
3840	0.009163623419	0.176425694	0.9691473211	0.1201709291
3841	0.009163429319	0.1764229023	0.9691482975	0.1201680932
3842	0.009163217729	0.1764169693	0.9691503725	0.1201652052
3843	0.009162706553	0.1764104462	0.9691526539	0.1201578734
3844	0.009162322839	0.1764047667	0.9691546401	0.1201527212
3845	0.009162124308	0.1764005638	0.9691561099	0.1201499625
3846	0.009161801805	0.1763923614	0.9691589782	0.1201460892
3847	0.009161271588	0.1763845342	0.9691617152	0.1201391397
3848	0.009161038988	0.1763769426	0.9691643697	0.1201362736
3849	0.009160845847	0.1763731323	0.969165702	0.1201335253
3850	0.009160715857	0.1763689542	0.9691671628	0.1201318817
3851	0.009160524429	0.1763659717	0.9691682056	0.1201291127
3852	0.0091603252	0.176361945	0.9691696135	0.1201263603
3853	0.009160155043	0.1763563255	0.9691715782	0.1201242101
3854	0.009159991042	0.1763509179	0.9691734687	0.1201221405
3855	0.009159659569	0.1763424835	0.9691764174	0.1201179489
3856	0.009159573845	0.1763383674	0.9691778563	0.1201166984
3857	0.009159382203	0.1763345544	0.9691791892	0.120113985
3858	0.009159354003	0.1763340217	0.9691793754	0.1201135777
3859	0.009159078776	0.1763274577	0.96918167	0.1201101052
3860	0.009158608535	0.1763208475	0.9691839806	0.120103657
3861	0.009158034182	0.1763139413	0.9691863946	0.1200956368
3862	0.009158004784	0.1763133817	0.9691865902	0.1200952223
3863	0.009157092969	0.1763019594	0.9691905825	0.1200823495
3864	0.009156745852	0.1762912913	0.9691943109	0.1200776987
3865	0.009156367966	0.1762837278	0.9691969542	0.1200729183
3866	0.009155920397	0.1762756156	0.9691997891	0.1200669058
3867	0.009155666776	0.176269758	0.9692018361	0.120063633
3868	0.009155349378	0.1762641087	0.9692038102	0.1200593687
3869	0.009155131461	0.1762582433	0.9692058597	0.1200565714
3870	0.00915498538	0.1762527679	0.9692077729	0.120054726
3871	0.009154727532	0.1762471054	0.9692097514	0.1200513823
3872	0.009154425756	0.1762383384	0.9692128145	0.1200476665
3873	0.009154225786	0.176234327	0.9692142159	0.1200450079
3874	0.009153983651	0.1762297133	0.9692158278	0.1200417337
3875	0.009153548607	0.1762188138	0.9692196356	0.1200363952
3876	0.009153221691	0.176209849	0.9692227673	0.1200324485
3877	0.009153039978	0.1762063061	0.9692240049	0.1200299268
3878	0.009152839755	0.1761994239	0.969226409	0.1200273278
3879	0.009152484278	0.1761906421	0.9692294764	0.1200231768
3880	0.009152220377	0.1761832691	0.9692320516	0.1200197198
3881	0.009151965205	0.1761788148	0.9692336074	0.1200161877
3882	0.009151936318	0.1761782715	0.9692337971	0.1200157811
3883	0.009151750947	0.1761735776	0.9692354365	0.1200135431
3884	0.009151401002	0.1761678189	0.9692374477	0.1200091351
3885	0.009151382827	0.1761673939	0.9692375961	0.1200088713
3886	0.009151180476	0.1761629607	0.9692391444	0.1200061163
3887	0.009150830258	0.1761554592	0.9692417641	0.120001702
3888	0.009150599527	0.1761483893	0.969244233	0.1199987975
3889	0.009149859403	0.1761381444	0.9692478104	0.1199884245
3890	0.009149705288	0.176134076	0.969249231	0.1199865749
3891	0.009149535549	0.1761299463	0.969250673	0.1199843397
3892	0.009149234906	0.1761251648	0.9692523425	0.1199799334
3893	0.009148837908	0.1761181589	0.9692547886	0.1199750318
3894	0.009148580529	0.1761139438	0.9692562603	0.1199717997
3895	0.009148561823	0.1761135239	0.9692564068	0.1199715269
3896	0.009148480235	0.1761116604	0.9692570575	0.1199703482
3897	0.009148293129	0.1761059131	0.969259064	0.1199679717
3898	0.009147712985	0.1760994748	0.9692613117	0.1199593278
3899	0.009147364409	0.1760909897	0.9692642738	0.1199549776
3900	0.00914700421	0.1760862189	0.9692659392	0.1199501354
3901	0.009146861902	0.1760831401	0.969267014	0.119948225
3902	0.009146579484	0.1760759857	0.9692695113	0.1199448583
3903	0.009146451733	0.1760723174	0.9692707918	0.1199432827
3904	0.009146370385	0.1760699084	0.9692716326	0.1199423051
3905	0.009146209844	0.1760657901	0.9692730701	0.1199401957
3906	0.009145973364	0.1760603807	0.9692749582	0.1199372776
3907	0.009145386032	0.176053745	0.9692772742	0.119928765
3908	0.009145213562	0.1760491966	0.9692788616	0.1199265418
3909	0.009145075	0.1760455787	0.9692801242	0.1199245615
3910	0.00914477878	0.1760386678	0.9692825361	0.1199209508
3911	0.009144484945	0.1760327278	0.9692846091	0.1199174027
3912	0.009144225412	0.1760258708	0.9692870019	0.1199142421
3913	0.009143881157	0.176017874	0.9692897924	0.1199099394
3914	0.009143604916	0.17601168	0.9692919537	0.1199064346
3915	0.009143287678	0.1760026982	0.9692950877	0.1199026378
3916	0.009143128664	0.1759987083	0.9692964798	0.1199004492
3917	0.009142876647	0.1759924104	0.9692986771	0.1198973107
3918	0.009142590563	0.1759843625	0.9693014849	0.1198939178
3919	0.009142478328	0.1759821497	0.9693022569	0.119892182
3920	0.00914225064	0.175974365	0.9693049728	0.1198893873
3921	0.009142072553	0.1759687699	0.9693069246	0.1198867786
3922	0.009141777218	0.1759626659	0.9693090539	0.1198830921
3923	0.009141555687	0.1759562865	0.9693112793	0.119880294
3924	0.009141376802	0.1759517769	0.9693128523	0.1198781374
3925	0.009140986603	0.1759449102	0.9693152474	0.1198727287
3926	0.00914077058	0.1759404672	0.9693167971	0.1198698118
3927	0.009140716409	0.1759386777	0.9693174213	0.119869156
3928	0.009140258631	0.1759295466	0.969320606	0.1198632507
3929	0.009139934118	0.1759218296	0.9693232974	0.1198593424
3930	0.009139698786	0.1759149009	0.9693257138	0.1198565548
3931	0.009139213261	0.1759100422	0.9693274082	0.1198494328
3932	0.009138989548	0.1759047105	0.9693292675	0.1198465637
3933	0.009138808735	0.1759002076	0.9693308377	0.1198439991
3934	0.009138539629	0.1758940006	0.9693330021	0.1198403664
3935	0.009138228248	0.1758864186	0.9693356459	0.1198364997
3936	0.00913783544	0.1758791439	0.9693381824	0.1198311781
3937	0.009137788329	0.1758780086	0.9693385782	0.1198305525
3938	0.009137436154	0.1758716138	0.9693408079	0.119825898
3939	0.009136934402	0.1758621936	0.9693440922	0.1198196437
3940	0.009136724946	0.1758587569	0.9693452903	0.1198168034
3941	0.009136373156	0.1758497338	0.9693484359	0.1198124941
3942	0.009136178945	0.1758455585	0.9693498915	0.1198100028
3943	0.009136039944	0.1758429681	0.9693507945	0.1198081102
3944	0.009135818374	0.1758367924	0.9693529473	0.1198053154
3945	0.009135507156	0.1758291857	0.9693555988	0.1198015596
3946	0.009135286982	0.1758225683	0.9693579054	0.1197986772
3947	0.009135112562	0.1758184107	0.9693593545	0.1197964628
3948	0.009134624369	0.1758083112	0.9693628746	0.1197898532
3949	0.009134495075	0.1758040653	0.9693643544	0.1197882303
3950	0.009134147518	0.1757940439	0.969367847	0.119784005
3951	0.009134092854	0.1757923626	0.9693684329	0.1197833113
3952	0.009133876381	0.1757860656	0.9693706274	0.1197804394
3953	0.009133552445	0.1757784413	0.9693732842	0.119776307
3954	0.009133185158	0.1757706036	0.9693760154	0.1197718882
3955	0.009132706626	0.1757650493	0.9693779507	0.119765321
3956	0.009132394887	0.1757611197	0.96937932	0.1197607881
3957	0.009132220426	0.1757553763	0.9693813212	0.1197584703
3958	0.009131936565	0.1757495106	0.9693833649	0.1197544582
3959	0.009131735101	0.1757455077	0.9693847595	0.1197517412
3960	0.009131512515	0.1757383271	0.9693872612	0.119748543
3961	0.009131232075	0.1757319005	0.9693895001	0.119745121
3962	0.009130919843	0.1757258719	0.9693916003	0.119741193
3963	0.009130700233	0.1757204486	0.9693934896	0.1197384071
3964	0.009130515215	0.1757151968	0.9693953191	0.1197359805
3965	0.009130304279	0.1757088507	0.9693975297	0.1197332187
3966	0.009129921865	0.1757002583	0.9694005226	0.1197281954
3967	0.009129781972	0.1756969009	0.969401692	0.1197262563
3968	0.009129488913	0.1756897292	0.9694041899	0.1197227895
3969	0.009129191059	0.1756838619	0.9694062334	0.1197190186
3970	0.009128896856	0.1756756741	0.969409085	0.1197153196
3971	0.009128534594	0.1756714703	0.969410549	0.1197098711
3972	0.009128290765	0.1756667684	0.9694121865	0.1197064993
3973	0.009127725021	0.1756561703	0.9694158771	0.1196990244
3974	0.009127316311	0.1756461148	0.9694193786	0.119693789
3975	0.009126953319	0.1756340083	0.9694235941	0.1196890348
3976	0.009126685305	0.1756270177	0.969426028	0.1196858861
3977	0.009126046587	0.1756204068	0.9694283297	0.1196767546
3978	0.009125854911	0.1756180022	0.9694291669	0.1196739345
3979	0.009125608321	0.1756121192	0.969431215	0.1196708637
3980	0.009125442216	0.1756084353	0.9694324975	0.1196686221
3981	0.009125099886	0.1756009201	0.9694351137	0.1196643315
3982	0.009124888461	0.175595916	0.9694368557	0.1196616985
3983	0.009124630229	0.1755909796	0.9694385741	0.1196583976
3984	0.009124305248	0.1755836031	0.9694411418	0.1196544037
3985	0.009123996595	0.1755746472	0.9694442591	0.1196504528
3986	0.009123722586	0.1755661603	0.969447213	0.1196471665
3987	0.009123412724	0.1755608783	0.9694490514	0.1196428141
3988	0.009123276383	0.1755571701	0.969450342	0.1196410302
3989	0.009123026386	0.1755516367	0.9694522678	0.1196378689
3990	0.009122999698	0.1755511424	0.9694524398	0.1196374952
3991	0.009122707457	0.175542484	0.969455453	0.1196338563
3992	0.009122622015	0.1755402736	0.9694562222	0.1196325686
3993	0.009122200323	0.1755289078	0.9694601773	0.1196273224
3994	0.009122049753	0.1755255372	0.9694613502	0.119625347
3995	0.009121494627	0.175519045	0.9694636093	0.1196171362
3996	0.009121095018	0.1755131635	0.9694656557	0.1196118228
3997	0.009120758169	0.1755083437	0.9694673327	0.1196069962
3998	0.009120505513	0.175504639	0.9694686217	0.119603344
3999	0.009120185058	0.1755012206	0.969469811	0.1195987541
4000	0.009119838003	0.1754958021	0.9694716962	0.1195939928
4001	0.009119586629	0.1754904259	0.9694735666	0.1195907939
4002	0.009119478039	0.1754875198	0.9694745776	0.1195895574
4003	0.009119136456	0.1754759334	0.9694786083	0.1195851093
4004	0.009118731899	0.1754648923	0.969482449	0.1195799452
4005	0.009118522694	0.1754608804	0.9694838446	0.119576938
4006	0.009118195105	0.1754564792	0.9694853755	0.1195722581
4007	0.009117926358	0.1754488847	0.969488017	0.1195690048
4008	0.00911766395	0.1754410547	0.9694907403	0.1195656421
4009	0.009117383773	0.1754363717	0.9694923691	0.1195616079
4010	0.009116995944	0.1754240397	0.9694966579	0.1195570556
4011	0.009116650889	0.175415205	0.9694997302	0.1195529919
4012	0.009116272074	0.1754099007	0.9695015748	0.119547274
4013	0.009115807626	0.1754018451	0.969504376	0.1195409815
4014	0.009115586087	0.1753977623	0.9695057956	0.1195382058
4015	0.009115325543	0.1753931637	0.9695073946	0.1195347847
4016	0.009115119996	0.1753885492	0.9695089991	0.1195321976
4017	0.009114791723	0.1753799762	0.9695119798	0.1195281039
4018	0.009114556804	0.1753760339	0.9695133504	0.1195245856
4019	0.009114298414	0.17536856	0.9695159488	0.1195214871
4020	0.009113966234	0.1753645731	0.9695173349	0.1195167676
4021	0.009113864812	0.1753621313	0.9695181838	0.1195153267
4022	0.009113566995	0.1753558699	0.9695203605	0.1195114744
4023	0.009113113248	0.1753437783	0.9695245638	0.1195060016
4024	0.009112902293	0.175338067	0.969526549	0.1195035054
4025	0.009112543845	0.1753285372	0.9695298615	0.1194988612
4026	0.00911209349	0.1753240662	0.9695314155	0.1194922602
4027	0.009111793512	0.1753190854	0.9695331466	0.1194880522
4028	0.009111571917	0.175314581	0.9695347121	0.119484771
4029	0.009111348193	0.1753098821	0.9695363452	0.1194818663
4030	0.009111130719	0.1753015586	0.9695392379	0.1194791316
4031	0.009111003688	0.1752992622	0.9695400359	0.1194771139
4032	0.009110742148	0.1752938312	0.9695419233	0.1194735397
4033	0.009110396706	0.175286084	0.9695446155	0.1194693734
4034	0.009110010818	0.1752791197	0.9695470355	0.1194645782
4035	0.009109470354	0.1752733427	0.9695490428	0.1194566053
4036	0.009109157386	0.1752673251	0.9695511337	0.1194524839
4037	0.009108687739	0.1752602806	0.9695535813	0.1194460373
4038	0.009108510034	0.1752543538	0.9695556405	0.1194437894
4039	0.009108457084	0.1752534477	0.9695559553	0.1194430384
4040	0.009107474216	0.175242191	0.9695598661	0.1194289828
4041	0.00910720482	0.1752368543	0.9695617201	0.1194253204
4042	0.009106839297	0.1752246178	0.9695659708	0.1194207501
4043	0.009106682433	0.1752216803	0.9695669912	0.1194185265
4044	0.009106320687	0.1752158294	0.9695690236	0.1194134798
4045	0.00910602374	0.1752092683	0.9695713026	0.1194095507
4046	0.00910573175	0.175201385	0.9695740407	0.1194058964
4047	0.009105389963	0.1751933694	0.9695768247	0.1194017691
4048	0.009104684044	0.1751839733	0.9695800879	0.1193922933
4049	0.009104450325	0.175179472	0.9695816512	0.1193892771
4050	0.009104163044	0.1751760507	0.9695828393	0.1193850644
4051	0.009103774012	0.1751645446	0.969586835	0.1193802097
4052	0.00910355857	0.1751611655	0.9695880084	0.119377257
4053	0.009103165182	0.1751523107	0.9695910831	0.1193725555
4054	0.009102709	0.1751436047	0.969594106	0.1193659637
4055	0.009102328983	0.1751336145	0.9695975746	0.1193612536
4056	0.009102275037	0.1751319133	0.9695981652	0.1193606026
4057	0.009102033492	0.1751238012	0.9696009816	0.1193574815
4058	0.009101650655	0.1751138689	0.9696044297	0.1193526125
4059	0.00910098031	0.1751066797	0.9696069254	0.1193433305
4060	0.009100761729	0.1751014159	0.9696087526	0.1193406113
4061	0.009100516189	0.1750955617	0.9696107847	0.1193372195
4062	0.00910036812	0.1750897492	0.9696128023	0.1193353353
4063	0.009099643249	0.1750829086	0.9696151767	0.1193250203
4064	0.009099521926	0.1750799726	0.9696161957	0.1193233362
4065	0.009099091461	0.1750727507	0.9696187023	0.1193173712
